Incident_ID,Civilian_Officer,ORI,Gender,Race_Ethnic_Group,Asian_Race,HI_Islander_Race,Age,Injured,Injury_Level,Injury_Type,Medical_Aid,Injury_From_Preexisting_Condition,Received_Force_Location,Order_Of_Force_Specified,Order_Of_Force_Str,Received_Force,Received_Force_Type,DISCHARGE_OF_FIREARM_INDIVIDUAL,DISCHARGE_OF_FIREARM_INCIDENT,CIVILIAN_Signs_Impairment_Disability,CIVILIAN_Assaulted_Officer,CIVILIAN_Highest_Charge,CIVILIAN_Perceived_Armed,CIVILIAN_Perceived_Armed_Weapon,CIVILIAN_Firearm_Type,CIVILIAN_Resisted,CIVILIAN_Resistance_Type,CIVILIAN_Custody_Status,CIVILIAN_Confirmed_Armed,CIVILIAN_Confirmed_Armed_Weapon,CIVILIAN_K12_Type,OFFICER_Officer_Used_Force,OFFICER_Officer_Used_Force_Reason,OFFICER_On_Duty,OFFICER_Dress
URSUS-33-1300-2019-834,Civilian,CA0331300,male,hispanic,,,41_45,TRUE,injury,"abrasion_laceration, bruised",treated_at_facility_released,FALSE,"head, neck_throat, arms_hands, front_legs",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,alcohol_impairment,TRUE,664/187(A) ATT MURDER:SEC DEG ON PO,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2019-834,Officer,CA0331300,male,white,,,56_60,TRUE,injury,"abrasion_laceration, bruised",treated_on_scene,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-1300-2019-834,Officer,CA0331300,female,hispanic,,,36_40,TRUE,serious_injury,"internal_injury, bruised",treated_at_facility_released,FALSE,neck_throat,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-1300-2019-834,Officer,CA0331300,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-1300-2019-834,Officer,CA0331300,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-1300-2019-834,Officer,CA0331300,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-1300-2019-834,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-1300-2019-a03,Civilian,CA0331300,male,white,,,26_30,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"head, neck_throat, front_lower_abdomen, rear_legs",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,drug_impairment,FALSE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2019-a03,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-a03,Officer,CA0331300,female,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-a03,Officer,CA0331300,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-1300-2019-a03,Officer,CA0331300,male,asian,chinese,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-33-1300-2019-a07,Civilian,CA0331300,male,white,,,46_50,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, neck_throat, front_upper_chest, rear_lower_back, rear_legs",TRUE,"other_control_hold, carotid_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,none,FALSE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,active_resistance,cited_and_released,FALSE,,,,,,
URSUS-33-1300-2019-a07,Officer,CA0331300,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-a07,Officer,CA0331300,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-a07,Officer,CA0331300,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-a31,Civilian,CA0331300,male,white,,,21_25,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"front_upper_chest, arms_hands",TRUE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,422(A) THRTN CRIME:INT:TERRORIZE,TRUE,"firearm, knife_blade_stabbing",,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-1300-2019-a31,Officer,CA0331300,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-c45,Civilian,CA0331300,male,hispanic,,,26_30,TRUE,serious_injury,"abrasion_laceration, obvious_disfigurement, bruised",treated_at_facility_released,FALSE,"head, neck_throat, rear_upper_back, front_lower_abdomen, arms_hands",TRUE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,none,FALSE,273.6 DOMESTIC VIOLENCE VIOL,TRUE,unknown,,TRUE,active_resistance,cited_and_released,FALSE,,,,,,
URSUS-33-1300-2019-c45,Officer,CA0331300,male,hispanic,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-c45,Officer,CA0331300,male,hispanic,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1300-2019-e52,Civilian,CA0331300,male,hispanic,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"head, rear_upper_back, front_lower_abdomen, arms_hands",TRUE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,none,FALSE,69 OBSTRUCT/RESIST EXEC OFF,TRUE,unknown,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1300-2019-e52,Officer,CA0331300,male,hispanic,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, prevent_escape, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1500-2019-038,Civilian,CA0331500,male,hispanic,,,41_45,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,FALSE,blunt_impact_weapon,TRUE,blunt_impact_weapon,FALSE,FALSE,alcohol_impairment,FALSE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-1500-2019-038,Officer,CA0331500,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1500-2019-1c4,Civilian,CA0331500,male,hispanic,,,31_35,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,"head, arms_hands",FALSE,"other_physical_contact, k_9_contact",TRUE,"other_physical_contact, k_9_contact",FALSE,FALSE,alcohol_impairment,FALSE,2800.2(A) EVADE PO:DISREGARD SAFETY,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-33-1500-2019-1c4,Officer,CA0331500,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1500-2019-63c,Civilian,CA0331500,male,hispanic,,,21_25,TRUE,serious_injury,"unconscious, abrasion_laceration",treated_at_facility_released,FALSE,neck_throat,FALSE,"carotid_hold, other_control_hold",TRUE,"carotid_hold, other_control_hold",FALSE,FALSE,alcohol_impairment,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-1500-2019-63c,Officer,CA0331500,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1500-2019-63c,Officer,CA0331500,male,white,,,26_30,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1500-2019-70a,Civilian,CA0331500,male,hispanic,,,26_30,TRUE,serious_injury,unconscious,treated_at_facility_released,FALSE,"neck_throat, rear_upper_back, rear_lower_back, arms_hands",FALSE,"carotid_hold, other_control_hold, other_physical_contact",TRUE,"carotid_hold, other_control_hold, other_physical_contact",FALSE,FALSE,none,FALSE,148(A)(1) OBSTRUCT/ETC PUB OFCR/ETC,TRUE,knife_blade_stabbing,,TRUE,active_resistance,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-33-1500-2019-70a,Officer,CA0331500,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-1500-2019-70a,Officer,CA0331500,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-2500-2019-556,Civilian,CA0332500,male,hispanic,,,10_17,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,alcohol_impairment,FALSE,211 ROBBERY:SECOND DEGREE,TRUE,unknown,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-33-2500-2019-556,Officer,CA0332500,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,patrol_uniform
URSUS-33-2500-2019-569,Civilian,CA0332500,male,hispanic,,,21_25,TRUE,death,gunshot_wound,critial_injuries,FALSE,"front_upper_chest, front_legs",FALSE,"discharge_of_firearm_hit, discharge_of_firearm_miss",TRUE,"discharge_of_firearm_miss, discharge_of_firearm_hit",TRUE,TRUE,none,TRUE, ,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-33-2500-2019-569,Officer,CA0332500,male,hispanic,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,"overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-4200-2019-45a,Civilian,CA0334200,male,hispanic,,,46_50,TRUE,serious_injury,"unconscious, bone_fracture",other_circumstance,FALSE,head,FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,none,TRUE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,firearm,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-33-4200-2019-45a,Officer,CA0334200,male,white,,,41_45,TRUE,injury,sprain,treated_at_facility_released,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-4200-2019-45a,Officer,CA0334200,male,white,,,41_45,TRUE,injury,"abrasion_laceration, sprain",treated_at_facility_released,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-4200-2019-45a,Officer,CA0334200,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance, defense",TRUE,patrol_uniform
URSUS-33-4200-2019-ccc,Civilian,CA0334200,female,white,,,21_25,TRUE,serious_injury,bone_fracture,other_circumstance,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE, ,FALSE,,,TRUE,assaultive,none_of_these,FALSE,,,,,,
URSUS-33-4200-2019-ccc,Officer,CA0334200,male,white,,,31_35,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,tactical
URSUS-33-4200-2019-ccc,Officer,CA0334200,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,"effect_arrest, overcome_resistance",TRUE,tactical
URSUS-34-0000-2019-4c4,Civilian,CA0340000,male,hispanic,,,41_45,FALSE,,,,FALSE,,FALSE,other_control_hold,FALSE,,FALSE,FALSE,erratic,TRUE,241/243 ASLT/BATT PEACE OFR/ETC,FALSE,,,TRUE,assaultive,in_custody_5150,FALSE,,,,,,
URSUS-34-0000-2019-4c4,Officer,CA0340000,male,white,,,26_30,TRUE,serious_injury,"bone_fracture, abrasion_laceration, bruised",treated_at_facility_released,FALSE,arms_hands,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0000-2019-516,Civilian,CA0340000,male,white,,,41_45,TRUE,serious_injury,bone_fracture,other_circumstance,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-0000-2019-516,Officer,CA0340000,male,white,,,31_35,FALSE,,,,FALSE,not_applicable,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0000-2019-562,Civilian,CA0340000,male,white,,,61_65,TRUE,serious_injury,bone_fracture,critial_injuries,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,"drug_impairment, alcohol_impairment",FALSE,647(F) DISORD CONDUCT:UI/DRUG,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
URSUS-34-0000-2019-562,Officer,CA0340000,male,white,,,21_25,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0000-2019-562,Officer,CA0340000,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0000-2019-6bd,Civilian,CA0340000,male,white,,,51_55,TRUE,death,gunshot_wound,died_in_transit,FALSE,front_upper_chest,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE, ,TRUE,firearm,,FALSE,,deceased,TRUE,firearm_replica,,,,,
URSUS-34-0000-2019-6bd,Officer,CA0340000,male,white,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0000-2019-7fb,Civilian,CA0340000,male,black,,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest, front_legs",FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,TRUE, ,TRUE,firearm,handgun,TRUE,life_threatening,deceased,TRUE,firearm,,,,,
URSUS-34-0000-2019-7fb,Officer,CA0340000,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0000-2019-7fb,Officer,CA0340000,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0000-2019-7fb,Officer,CA0340000,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,threat_of_firearm,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0000-2019-89c,Civilian,CA0340000,male,white,,,26_30,TRUE,serious_injury,unconscious,other_circumstance,FALSE,arms_hands,FALSE,"other_control_hold, electronic_device",TRUE,"other_control_hold, electronic_device",FALSE,FALSE,erratic,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_5150,FALSE,,,,,,
URSUS-34-0000-2019-89c,Officer,CA0340000,male,asian,other_asian,,36_40,FALSE,,,,FALSE,front_legs,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0000-2019-bc5,Civilian,CA0340000,male,white,,,36_40,FALSE,,,,FALSE,"front_lower_abdomen, arms_hands, front_legs",FALSE,"other_control_hold, other_physical_contact, discharge_of_firearm_miss",TRUE,"other_control_hold, other_physical_contact, discharge_of_firearm_miss",TRUE,TRUE,erratic,TRUE,69 OBSTRUCT/RESIST EXEC OFCR,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-34-0000-2019-bc5,Officer,CA0340000,male,white,,,26_30,FALSE,,,,FALSE,"arms_hands, front_legs",,,TRUE,civilian_physical,FALSE,TRUE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2019-04a,Civilian,CA0340400,male,asian,filipino,,41_45,TRUE,serious_injury,abrasion_laceration,treated_at_facility_released,FALSE,arms_hands,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,"mental_disability, drug_impairment, alcohol_impairment",FALSE,459 BURGLARY,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2019-04a,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2019-083,Civilian,CA0340400,male,asian,chinese,,26_30,TRUE,serious_injury,cut,treated_at_facility_released,FALSE,"rear_upper_back, arms_hands",FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,25850(A) CRRY LOAD F/ARM:PUB:S/CIR,FALSE,,,TRUE,fleeing,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2019-083,Officer,CA0340400,male,white,,,36_40,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,prevent_escape,TRUE,patrol_uniform
URSUS-34-0400-2019-123,Civilian,CA0340400,male,white,,,36_40,TRUE,serious_injury,cut,other_circumstance,FALSE,rear_legs,FALSE,k_9_contact,TRUE,k_9_contact,FALSE,FALSE,none,FALSE,459 BURGLARY,TRUE,unknown,,TRUE,fleeing,in_custody_other,TRUE,other_dangerous_weapon,,,,,
URSUS-34-0400-2019-123,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2019-306,Civilian,CA0340400,male,asian,japanese,,56_60,TRUE,serious_injury,bone_fracture,other_circumstance,FALSE,"head, arms_hands",FALSE,other_physical_contact,TRUE,other_physical_contact,FALSE,FALSE,mental_disability,FALSE,5150 Detention of Persons for Eval,FALSE,,,TRUE,assaultive,in_custody_5150,FALSE,,,,,,
URSUS-34-0400-2019-306,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2019-306,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2019-306,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2019-3c3,Civilian,CA0340400,male,white,,,31_35,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,"front_upper_chest, arms_hands, front_legs",FALSE,"chemical_spray, electronic_device, impact_projectile",TRUE,"chemical_spray, electronic_device, impact_projectile",FALSE,FALSE,"mental_disability, drug_impairment, alcohol_impairment",FALSE,245(A)(1) FORCE/ADW NOT FIREARM:GBI,TRUE,knife_blade_stabbing,,TRUE,life_threatening,in_custody_other,TRUE,knife_blade_stabbing,,,,,
URSUS-34-0400-2019-3c3,Officer,CA0340400,female,white,,,56_60,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2019-3c3,Officer,CA0340400,female,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2019-3c3,Officer,CA0340400,male,white,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2019-3c3,Officer,CA0340400,male,hispanic,,,41_45,FALSE,,,,FALSE,,,,FALSE,,FALSE,FALSE,,,,,,,,,,,,,TRUE,effect_arrest,TRUE,patrol_uniform
URSUS-34-0400-2019-677,Civilian,CA0340400,male,white,,,51_55,TRUE,injury,gunshot_wound,treated_at_facility_released,FALSE,head,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,"mental_disability, drug_impairment, alcohol_impairment",FALSE, ,FALSE,,,TRUE,active_resistance,none_of_these,FALSE,,,,,,
URSUS-34-0400-2019-677,Civilian,CA0340400,male,black,,,36_40,TRUE,injury,gunshot_wound,treated_at_facility_released,FALSE,front_legs,FALSE,discharge_of_firearm_hit,TRUE,discharge_of_firearm_hit,TRUE,TRUE,none,FALSE, ,FALSE,,,FALSE,,none_of_these,FALSE,,,,,,
URSUS-34-0400-2019-677,Officer,CA0340400,male,hispanic,,,46_50,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2019-7a0,Civilian,CA0340400,male,black,,,21_25,TRUE,injury,abrasion_laceration,no_medical_aid,FALSE,"front_upper_chest, arms_hands",FALSE,"other_physical_contact, electronic_device",TRUE,"other_physical_contact, electronic_device",FALSE,FALSE,none,TRUE,69 OBSTRUCT/RESIST EXEC OFF,FALSE,,,TRUE,assaultive,in_custody_other,FALSE,,,,,,
URSUS-34-0400-2019-7a0,Officer,CA0340400,male,white,,,41_45,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2019-7a0,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,front_upper_chest,,,TRUE,civilian_physical,FALSE,FALSE,,,,,,,,,,,,,TRUE,overcome_resistance,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Civilian,CA0340400,male,asian,filipino,,41_45,FALSE,,,,FALSE,not_applicable,FALSE,discharge_of_firearm_miss,TRUE,discharge_of_firearm_miss,TRUE,TRUE,none,TRUE,187(A) MURDER:FIRST DEGREE,TRUE,firearm,"handgun, rifle, shotgun",TRUE,life_threatening,in_custody_other,TRUE,firearm,,,,,
URSUS-34-0400-2019-7cc,Officer,CA0340400,female,white,,,26_30,TRUE,death,gunshot_wound,died_in_transit,FALSE,"head, front_upper_chest",,,TRUE,discharge_of_firearm_hit,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,26_30,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,31_35,FALSE,,,,FALSE,,,,FALSE,,FALSE,TRUE,,,,,,,,,,,,,TRUE,defense,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340400,male,white,,,46_50,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340000,male,white,,,36_40,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2019-7cc,Officer,CA0340000,male,white,,,41_45,FALSE,,,,FALSE,not_applicable,,,TRUE,discharge_of_firearm_miss,TRUE,TRUE,,,,,,,,,,,,,FALSE,,TRUE,patrol_uniform
URSUS-34-0400-2019-933,Civilian,CA0340400,male,hispanic,,,46_50,TRUE,serious_injury,bone_fracture,treated_at_facility_released,FALSE,arms_hands,FALSE,other_control_hold,TRUE,other_control_hold,FALSE,FALSE,none,FALSE,11377(A) POSSESS CNTL SUB,FALSE,,,TRUE,active_resistance,in_custody_other,FALSE,,,,,,
